run_accession	fastq_ftp	fastq_bytes	fastq_md5	bam_ftp	bam_bytes	bam_md5	submitted_ftp	submitted_bytes	submitted_md5	sra_ftp	sra_bytes	sra_md5
ERR1347679	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/009/ERR1347679/ERR1347679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/009/ERR1347679/ERR1347679_2.fastq.gz	59610418373;59192214895	fc07ffb445fefa76396d506a1702d68f;c36d85b28548ed1db459ea89689ccd66				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347679/LP6005442-DNA_H12_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347679/LP6005442-DNA_H12_2.fastq.gz	56682815552;56260835784	e3bce6408c6ff9676c2f2d78cbd9ed8c;b39abadcc6bb96c78957d5554da9497d	ftp.sra.ebi.ac.uk/vol1/err/ERR134/009/ERR1347679	92346727172	ced0b625430f686408386d38dfb10f36
ERR1019066	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1019066/ERR1019066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1019066/ERR1019066_2.fastq.gz	45798163772;45100264091	b65b90af2784cddcf62541286e9d8c87;1eb91b4c0cb46f0ec8565eab4f1bd733				ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019066/LP6005441-DNA_A04.bam	102943802282	cdf5fa08e1fdeebcb3242093750c6cf1			
ERR1347680	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1347680/ERR1347680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1347680/ERR1347680_2.fastq.gz	67597533114;68044835142	294014dce39c16a578206df2439e357e;ab0f309a8d62a4f2adeed05a16eb4909				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347680/LP6005443-DNA_A01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347680/LP6005443-DNA_A01_2.fastq.gz	64198973226;64645323269	4e1cb3f645f1a3ee5386d35ff4a71e95;0cb2f12a954bb2d9520cb024621a09ec	ftp.sra.ebi.ac.uk/vol1/err/ERR134/000/ERR1347680	105743369839	938d810d47fe76d9f146eed89fbae721
ERR1019069	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1019069/ERR1019069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1019069/ERR1019069_2.fastq.gz	36135028742;35662545829	047c7492acdec6fcc88eb843e3c66fdf;80f6bb08bc55029438b026b5e3ba9e1c				ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019069/LP6005441-DNA_D11.bam	80533937228	5dab5336852b18a4971adc9939e827b6			
ERR1347681	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/001/ERR1347681/ERR1347681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/001/ERR1347681/ERR1347681_2.fastq.gz	67597046477;67164875028	66da1b5181f039604d6e6c096b200cb1;fd6bb5e9236aeec0cb5256c1f6c006e5				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347681/LP6005443-DNA_A02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347681/LP6005443-DNA_A02_2.fastq.gz	64269187760;63844041743	dd3316d4669a3d5e655638ce8432c4a4;0f0b4ad5dd662d3fb0c3d42837bfeb0d	ftp.sra.ebi.ac.uk/vol1/err/ERR134/001/ERR1347681	104965163621	a5b0886c1ea17b4d81c4897661f9639e
ERR1019073	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1019073/ERR1019073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1019073/ERR1019073_2.fastq.gz	43060940134;42798799062	8dbc9e8ed7c332d0d4d8824ef8393dfd;950086b971ceb230abaf09852423977f				ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019073/LP6005441-DNA_D04.bam	97180411330	9afc33d070a5ca7e7baae666a169c8cc			
ERR1347683	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1347683/ERR1347683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1347683/ERR1347683_2.fastq.gz	63735629988;63074196287	2b9d010ece00f659d3824e8e0a2e3e36;b65a88a7dedbd5d05f42c29549d184ea				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347683/LP6005443-DNA_A06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347683/LP6005443-DNA_A06_2.fastq.gz	60638493482;59984331996	6956fd01903b1aa6a2146b53a003f5b8;1a9c5a9b89502828fdb59c2c3f6a8e81	ftp.sra.ebi.ac.uk/vol1/err/ERR134/003/ERR1347683	98643624056	05f34bf5e88932107ae91eeea97d17b7
ERR1347684	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1347684/ERR1347684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1347684/ERR1347684_2.fastq.gz	72026947966;71772123549	7666a48f4020a8e290de6231c9fe54ca;8c922e88193054ee281a612cc39a82f9				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347684/LP6005443-DNA_A07_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347684/LP6005443-DNA_A07_2.fastq.gz	68529054718;68284643270	e70e91fd2a2af88e63d3132d4e2938e7;9c65d9617056081ae0b87279ac371dfb	ftp.sra.ebi.ac.uk/vol1/err/ERR134/004/ERR1347684	111766619260	a218be526f9ba9b7d63f3cfa641194ef
ERR1019075	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1019075/ERR1019075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1019075/ERR1019075_2.fastq.gz	41285591043;40444887783	14d364525dcff92dc63a5b32ee185f07;4cb4ffa387d9302afe64a18a0858e4dc				ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019075/LP6005441-DNA_B11.bam	93153610858	5be2e5a59cbfa8493c95b84c169fc407			
ERR1347685	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1347685/ERR1347685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1347685/ERR1347685_2.fastq.gz	62203023230;62743183112	85c035b5287560d9b7b04b28fe7b0d9d;1e8c85a1247f5104d7c6c0a498abfbb5				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347685/LP6005443-DNA_A08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347685/LP6005443-DNA_A08_2.fastq.gz	59095318936;59629984943	7c6816e2a170b7b113d7a041e1758714;934e1b40ba0c04e2c52f75178f667450	ftp.sra.ebi.ac.uk/vol1/err/ERR134/005/ERR1347685	97209498834	6081bb306274514ffcbc4e79eec95a08
ERR1019080	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1019080/ERR1019080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1019080/ERR1019080_2.fastq.gz	52591940386;51584928680	503ed29a6ba87afa14a1b8064047ed5a;748ffb1662737a1bd3ac40f8f59b74b4				ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019080/LP6005441-DNA_B10.bam	122535128127	29abf53d9ddbc3ac66723af1e4077040			
ERR1347686	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1347686/ERR1347686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1347686/ERR1347686_2.fastq.gz	64455965931;63404459636	174be538ebc5340f1b662b74d5ca7c18;e52d9a77f5c9e10a851ddf1ee95831be				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347686/LP6005443-DNA_A12_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347686/LP6005443-DNA_A12_2.fastq.gz	61315589411;60265477933	67d175900b5fcbeca9287a83620135f4;7a0bcbbd6f8c899bf589da01096e7232	ftp.sra.ebi.ac.uk/vol1/err/ERR134/006/ERR1347686	99328146485	0e59fcaddcfd507532998e43a4d95ac4
ERR1025599	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1025599/ERR1025599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1025599/ERR1025599_2.fastq.gz	48563762295;47944857451	6b9ad8c358e7bdbf9cdf1beb07c1405d;d40b22fa3912f1970c02c1c50e7add29				ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025599/LP6005442-DNA_D03.bam	108087940369	84dbd132c01cafea32ef2cd81d0bacda			
ERR1347689	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/009/ERR1347689/ERR1347689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/009/ERR1347689/ERR1347689_2.fastq.gz	54711603659;55339572398	0c236016737708ea9a47de7a933b05df;cf763c90775757c9eb6daf1a8715368f				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347689/LP6005443-DNA_B03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347689/LP6005443-DNA_B03_2.fastq.gz	51803323342;52423594606	ff759b6e43865b849b0f664f850b007c;caa18dc6457f095c5b2cc0eea6760a11	ftp.sra.ebi.ac.uk/vol1/err/ERR134/009/ERR1347689	85568857842	5b8eeaaace5587f44b647ce39b221759
ERR1025604	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1025604/ERR1025604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1025604/ERR1025604_2.fastq.gz	46381075134;45260104114	04975596100e324d30dfb71bc6e26e53;04a76cf82df25275c14ce8bc2d4fa2e8				ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025604/LP6005441-DNA_F10.bam	104854942385	ef9c87a729104b4267e1a973ecf96845			
ERR1347690	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1347690/ERR1347690_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1347690/ERR1347690_2.fastq.gz	68943828027;68789996310	4a16d92b449a194f3643354718490ab1;9891acedd30cbc92f2c544903e504fc1				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347690/LP6005443-DNA_B04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347690/LP6005443-DNA_B04_2.fastq.gz	65528233357;65376132993	c8231dcc8bbfe47c543562d52bab2229;e81df07df7f8a1dc2775dc252568f8b2	ftp.sra.ebi.ac.uk/vol1/err/ERR134/000/ERR1347690	107171201576	7a5f62a98dc286dbe01a684160391962
ERR1347691	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/001/ERR1347691/ERR1347691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/001/ERR1347691/ERR1347691_2.fastq.gz	69585102210;69090640052	66d43f83f4a96382d816092ca2191103;22e8e6755c401dfb2404d02d6f1d8601				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347691/LP6005443-DNA_B06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347691/LP6005443-DNA_B06_2.fastq.gz	66261388184;65780359133	36d660c3ac847489c4cf6fd83f55e99f;59e649217d395685367e4954f5c8ef04	ftp.sra.ebi.ac.uk/vol1/err/ERR134/001/ERR1347691	107808202674	0e23dad10c7a291b6b7329ca153dbd76
ERR1025605	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/005/ERR1025605/ERR1025605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/005/ERR1025605/ERR1025605_2.fastq.gz	47470819725;46720604891	2c9168dd4d57b289177c6ad521f7537a;a2df7fca4b1587b37f8f70f63141e4b9				ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025605/LP6005441-DNA_G10.bam	111333417129	ed1d385292568b9f7be89d4e929e1a2c			
ERR1025607	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/007/ERR1025607/ERR1025607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/007/ERR1025607/ERR1025607_2.fastq.gz	48145185634;47320943399	5d8b51e138e09ffb6cb64b391574f70d;5a053fd6b798356bf72090a1b7bda162				ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025607/LP6005441-DNA_H09.bam	109100037177	ae524487085eadcc2a729dd0dae3d104			
ERR1347693	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1347693/ERR1347693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1347693/ERR1347693_2.fastq.gz	57315857815;57631575547	77ee78f449869358ce057bdde722ed63;9c1fcba50ba3c06ba5fa08ca3c364811				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347693/LP6005443-DNA_B08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347693/LP6005443-DNA_B08_2.fastq.gz	54425509225;54735257892	4b50de6ac49b4a274242a6c79151e073;594787cf3168b76aa1f4321600d12e93	ftp.sra.ebi.ac.uk/vol1/err/ERR134/003/ERR1347693	89413186382	7017240fb8ddd5fbdd320609ca097494
ERR1347694	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1347694/ERR1347694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1347694/ERR1347694_2.fastq.gz	62944538731;62563361951	3f25eb468235db4db5499ddb594344a5;0009813e27506e7bff77587280343a1b				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347694/LP6005443-DNA_B09_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347694/LP6005443-DNA_B09_2.fastq.gz	59815245996;59440288517	00a285c898c00c20446e5995e1181632;819c844b7e896e097ad88ea4b6231a30	ftp.sra.ebi.ac.uk/vol1/err/ERR134/004/ERR1347694	97404760575	995fdaef73c849716d836a0759f3fe5a
ERR1025610	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1025610/ERR1025610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1025610/ERR1025610_2.fastq.gz	42746812175;42019640680	3eeeaeb2ac27f92200eb9b7fb92fdda8;97c0cd819407d13466c14ef3f6db8c3f				ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025610/LP6005442-DNA_C07.bam	96113752485	151092bbcb383603044e75e81bde39fb			
ERR1347700	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1347700/ERR1347700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1347700/ERR1347700_2.fastq.gz	76281441821;75916165208	b42df23acf74da9db5e9ae8da661e633;c7b342ef8e0fd57119d8386a629ca9cd				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347700/LP6005443-DNA_C06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347700/LP6005443-DNA_C06_2.fastq.gz	72714479200;72408248463	d609d283ff8e2d08088267ff0ef62b92;424c05f88bafe089dbd36976fcc842cf	ftp.sra.ebi.ac.uk/vol1/err/ERR134/000/ERR1347700	118106721469	2e1f8d97fdeb627ba6eb5efb50d0adfc
ERR1025616	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1025616/ERR1025616_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1025616/ERR1025616_2.fastq.gz	45988570059;46253887644	625b636c838d911680dff5961683d3a3;10e896fd8bde905fc833fc28cc0e09fb				ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025616/LP6005441-DNA_E03.bam	104531155230	05a4c1d41833a0a2767210c72646a78f			
ERR1347702	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/002/ERR1347702/ERR1347702_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/002/ERR1347702/ERR1347702_2.fastq.gz	61986572066;61715846646	36c2c5b95d1c69a8e50263720203f357;380885594f00db12158ca5867fb2411d				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347702/LP6005443-DNA_C08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347702/LP6005443-DNA_C08_2.fastq.gz	58935520134;58666701155	6892224b1b926e7316c75153353a1f43;4a2a09302b0ddf6c848267ed7fb94bde	ftp.sra.ebi.ac.uk/vol1/err/ERR134/002/ERR1347702	96058021990	be9e5566e1005ec96f015787f04ef0be
ERR1025623	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1025623/ERR1025623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1025623/ERR1025623_2.fastq.gz	45451765561;45474060170	dc9ac0ca5663f4286a1b13fea03ec99a;b5ad7053bc9fd4ba6be75b6e813d2882				ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025623/LP6005442-DNA_B04.bam	104990636691	48c2eb002d3a2c8c00fd81dd79210533			
ERR1347708	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/008/ERR1347708/ERR1347708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/008/ERR1347708/ERR1347708_2.fastq.gz	65965247597;65965811463	c983cfc091c0772d338af8fdb6bb004a;d9935f03d747e858ac7fd1e4aafc04b2				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347708/LP6005443-DNA_D05_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347708/LP6005443-DNA_D05_2.fastq.gz	62702182200;62711396335	cf84bd6a4be06aad8721750f71896029;eb2c644004e2e5f1030b72266b01a76f	ftp.sra.ebi.ac.uk/vol1/err/ERR134/008/ERR1347708	102573044282	632a22754a77ccdc46646bb81d60ef2e
ERR1025626	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1025626/ERR1025626_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1025626/ERR1025626_2.fastq.gz	71714161013;71364432520	6665e589bca886de476ff5340613be87;4d4fc92ce156db0c2dcb846eafa5fe38				ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025626/LP6005441-DNA_E05.bam	165297009352	b4dd3dbbf0864c1e890851c6b2238000			
ERR1347715	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1347715/ERR1347715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1347715/ERR1347715_2.fastq.gz	62718937672;62456661750	6e8239f40520ec8a3f785701f344dc64;7336f879c68dbab3ca57a571973b3511				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347715/LP6005443-DNA_E05_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347715/LP6005443-DNA_E05_2.fastq.gz	59652817672;59392639271	a887a3c3ea34cdf846b30a1c45a48ef0;830775014b855ec3fb8e9525b47fff67	ftp.sra.ebi.ac.uk/vol1/err/ERR134/005/ERR1347715	97327658401	0fffa658bb26c16219e130d70658cb0b
ERR1347716	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1347716/ERR1347716_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1347716/ERR1347716_2.fastq.gz	54318615029;54115818632	6619dcfb40a7189fc626e1b498ca1946;8735c4897579c4f3e859918334dde738				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347716/LP6005443-DNA_E06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347716/LP6005443-DNA_E06_2.fastq.gz	51651725593;51449060387	c17b9324dca5ff11d85728659edcd2d4;a2e7b40160ca5ced0e82be196ef191d1	ftp.sra.ebi.ac.uk/vol1/err/ERR134/006/ERR1347716	84337292716	9b86815b9d2dd73ed87b204d8911f811
ERR1025630	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1025630/ERR1025630_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1025630/ERR1025630_2.fastq.gz	41243199470;41237126749	8d205eddf1af0d11860089d2f2120681;e6694a6d70336d98348629871df84557				ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025630/LP6005442-DNA_A08.bam	92344125441	9acb4e5b18f752317c55a4238f87f6c7			
ERR1347717	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR1347717/ERR1347717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR1347717/ERR1347717_2.fastq.gz	70616194037;69995644593	85bc2f5cb381691fb196d717249876bd;a72674e1cf52c2131be1e19d36d52f9f				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347717/LP6005443-DNA_E07_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347717/LP6005443-DNA_E07_2.fastq.gz	67280903423;66744397619	0147735fa1a03297f8b0e47ba25582e3;f97dc81e8f3030912ff4dc18d0162d1b	ftp.sra.ebi.ac.uk/vol1/err/ERR134/007/ERR1347717	108955416865	34381c86abad9b9e340e04ff8c5797a8
ERR1025631	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1025631/ERR1025631_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1025631/ERR1025631_2.fastq.gz	43752886967;42641209061	dc3b07da074fa9970a1531052fb31555;7787ee0e7f2efb8cfd11debcb78188c6				ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025631/LP6005442-DNA_D08.bam	98295236372	cec922e7933b2fe563b16ec918b92d45			
ERR1347718	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/008/ERR1347718/ERR1347718_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/008/ERR1347718/ERR1347718_2.fastq.gz	48117015495;47840455350	dd74523aac55e4bfb6d6abb10f1f6bc7;2b89f4b13dc95b74fc87e1463a9a54bf				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347718/LP6005443-DNA_E08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347718/LP6005443-DNA_E08_2.fastq.gz	45684671262;45413775693	66e16faf7714582cb040de164b444792;e09e62d042da0d5b2daee0efb33e2753	ftp.sra.ebi.ac.uk/vol1/err/ERR134/008/ERR1347718	74705055945	4ad43451f7d744bc3d6495d6a8e48801
ERR1025633	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1025633/ERR1025633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1025633/ERR1025633_2.fastq.gz	39560174192;39487083185	3703ada2e72f186303c1ab4bd6c8bb2a;2d36099171262d178fd09b396a203795				ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025633/LP6005441-DNA_E06.bam	88472354350	2b9c072cb042ae31c19730774510fbcd			
ERR1347721	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/001/ERR1347721/ERR1347721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/001/ERR1347721/ERR1347721_2.fastq.gz	64799764870;64177884657	56f513326ac2ec928c74bfd8ef88efba;608e6476f8055317d953066be91be778				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347721/LP6005443-DNA_E11_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347721/LP6005443-DNA_E11_2.fastq.gz	61582083835;60958183874	e18cc45724d6a44cfba2c8e2c046b870;f65b514cf9079afcabea177e05eb6bef	ftp.sra.ebi.ac.uk/vol1/err/ERR134/001/ERR1347721	100391941060	18a8091eedbbe6c85e1b3485607077e9
ERR1025636	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1025636/ERR1025636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1025636/ERR1025636_2.fastq.gz	42025321635;41793469422	216e19df130ba844b91db5088248e74a;5e24fdfdbb2cc1f882995192fc7e2740				ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025636/LP6005441-DNA_H06.bam	95411000009	1b8b609d63d6333d31016a16f0a8fe8c			
ERR1347723	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1347723/ERR1347723_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1347723/ERR1347723_2.fastq.gz	49569398647;49630791489	0457d99ac86565548b0ee7a7b10bc1e9;b939d8f7ac43b03d4abc1f2bebc9c769				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347723/LP6005443-DNA_F02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347723/LP6005443-DNA_F02_2.fastq.gz	46925437641;46988836060	119f2e9eeaaf99f82739ba81ffbe555b;389f50a39b30ca8927b1a49060bc73f1	ftp.sra.ebi.ac.uk/vol1/err/ERR134/003/ERR1347723	77158083182	5fd51e85059e81e5e8a126300ef9e461
ERR1347724	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1347724/ERR1347724_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1347724/ERR1347724_2.fastq.gz	67688985411;67896304613	7c4db6a4bde6f4a2393b2738b1064913;ac0d25f4a3b0638f8d225cfeb22cd04c				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347724/LP6005443-DNA_F03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347724/LP6005443-DNA_F03_2.fastq.gz	64379395094;64621444626	43fb81671a88f7990c0aadf5af56cb58;a72c4634f2a518185a27c965f841e11d	ftp.sra.ebi.ac.uk/vol1/err/ERR134/004/ERR1347724	105343585001	b653d96f39d99e1d53682a9861a2470a
ERR1025640	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1025640/ERR1025640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1025640/ERR1025640_2.fastq.gz	38598704845;38031566767	17ff34eeb307cf63a653c10338a1194b;5cfb365492caf8470c011f65d5bdd380				ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025640/LP6005441-DNA_E07.bam	85694407803	181a681bfe927dd8504d4d46ecc85172			
ERR1347728	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/008/ERR1347728/ERR1347728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/008/ERR1347728/ERR1347728_2.fastq.gz	58440079280;58091356713	c8f4221e60c360b2178585803622c09f;56c3dd6ed40c91a40b03f97b74ca52ae				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347728/LP6005443-DNA_F08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347728/LP6005443-DNA_F08_2.fastq.gz	55459843256;55119496210	c72f0269e261cef5594d92707cbcf663;3cf16248823b9ade94c4b3e7e525b6b6	ftp.sra.ebi.ac.uk/vol1/err/ERR134/008/ERR1347728	90821247915	91c443cdd966d8f36e9de988c8772df0
